idx,tokens,text,sentiment,confidence
82064,"['place', 'lot', 'casual', 'crafter', 'lot', 'variety', 'yarn', 'selection', 'plenty', 'instructional', 'book', 'class', 'staff', 'knowledgeable', 'project', 'willing', 'problem', 'lack', 'useful', 'stuff', 'advanced', 'project', 'one', 'class', 'location', 'october', '<fac>']","This place really has a lot to offer the casual crafter.  They have a lot variety in their yarn selection and have plenty of instructional books and classes to help out.  The staff is also very knowledgeable about most projects and are more than willing to give advise.  The only problem I had was the lack of useful stuff for more advanced projects.  Maybe I should sign up for one of the classes.  I don't know.  \n\nAnyway, they said they were moving locations soon.  So in October they will be at the Kenilworth Commons.",1.0,0.990371584892273
82065,"['one', 'favorite', 'yarn', 'shop', '<gpe>', 'close', 'cheap', 'something', 'interesting', 'beautiful', 'employee', 'shop', 'dont', 'appear', 'many', 'helpful', 'friendly', 'owner', 'ive', 'shop', 'time', 'last', 'year', 'name', 'yarn', 'last', 'project', 'person', 'time', 'remembers', 'many', 'detail', 'shes', 'able', 'fantastic', 'suggestion', 'yarn', 'notion', 'disappointed', 'sure', 'database', 'brain', 'welcome', 'anyone', 'lesson', 'small', 'business', 'customer', 'home', '<org>', 'minute']","This is one of my favorite yarn shops in Charlotte. It's not the closest, it's not the cheapest... but if I want something interesting & beautiful, I know I can find it here.\n\nAll of the employees of the shop (there don't appear to be that many) are very helpful and friendly, but the owner is simply amazing.\n\nSeriously, I've only been in the shop 6 or 7 times over last few years, but she remembers my name, the yarn I picked up last, the project I was making with it, and even the person I came in with a few times before and what they were making. Because she remembers so many details, she's able to make fantastic suggestions on yarn & notions. I haven't been disappointed yet with any of her suggestions.\n\nI'm not sure if she has a database installed directly in her brain or what, but she makes you feel very welcome. If anyone ever needs lessons on how to grow a small business & make customers feel right at home, just stop by Charlotte Yarn for a few minutes.",1.0,0.9994182586669922
82066,"['nice', 'yarn', 'shop', 'extensive', 'stock', 'great', 'yarn', 'store', 'kindness', 'owner', 'two', 'shop', 'dog', 'owner', 'shopping', 'experience', 'experience', '<gpe>', 'much', 'great', 'nncheck']","This is a very nice yarn shop with an extensive stock. It isn't the greatest yarn store ever, but the kindness of the owner and two shop dogs won me over. The owner was genuinely concerned with not only our shopping experience but our experience in Charlotte. And, they have their own dyed yarn...not much but what they have is great. \n\nCheck it out!",1.0,0.99971204996109
86874,"['<org>', 'stir', 'midwest', 'blog', 'avid', 'knitter', 'hour', 'trip', 'hometown', '<gpe>', '<gpe>', 'nni', 'feline', 'apparel', 'last', '28', 'year', 'mitten', 'hat', 'cape', 'product', 'shelter', 'across', 'country', 'nnupon', 'market', 'man', 'beard', 'store', 'section', '<fac>', 'spent', 'youth', 'living', 'small', '<gpe>', 'town', 'cascade', 'range', 'must', 'plethora', 'color', '<org>', 'yarn', 'section', 'reminiscent', 'day', 'beautiful', 'mountain', 'range', '<org>', 'excellent', 'service', 'effervescent', 'yarn', 'collection', 'cat', 'countless', 'homeless', 'feline', 'across', 'country', 'yarn', 'button', 'establishment', 'blessed']","Wisconsin Craft Market has been causing quite a stir in the Midwest knitting blogs lately and as an avid knitter, I decided to make the 2+ hour trip from my hometown of Sheboygan, Wisconsin.  \n\nI have been knitting feline apparel for the last 28 years; coats, collars, dresses, mittens, hats, and capes are just a few of the products I create and donate to cat shelters across the country. \n\nUpon entering the market, a distinguished-looking man with a beard politely directed me to the store's yarn section, aptly named the \""Wall of Cascade\"". Now, I spent my youth living in a small Idaho town located in the Cascade range, and I must tell you; the plethora of colors in Wisconsin Craft's yarn section was reminiscent of my days spent in that beautiful mountain range. \n\nWell done, Wisconsin Craft Market! I applaud you on your excellent service and effervescent yarn collection. From now on, my 3 cats and the countless homeless felines across the country will be donning yarn and buttons sold from your charming establishment. \n\nHave a blessed day,\n\nKittyKnitter17",1.0,0.9983654618263244
88454,"['oh', 'happenednnthis', 'absolute', 'favorite', 'yarn', 'shop', '<gpe>', 'people', '<org>', 'least', 'favorite', 'rude', 'unhelpful', '<gpe>', 'family', '<org>', 'chance', 'christmas', 'nni', 'sadnnthe', 'wall', '<product>', 'yarn', 'coffeeshop', 'room', 'yarn', 'across', 'shop', 'pathetic', 'remodel', 'job', 'space', 'bit', 'open', 'space', 'obvious', 'stock', 'low', 'nothing', 'like', '<fac>', 'old', 'cheese', 'sandwich', 'staring', '<org>', 'wall', 'new', 'project', 'one', 'one', 'could', 'door', 'minute', 'thing', 'could', 'one', 'could', 'helpnnits']","Oh, Lakeside, what happened?\n\nThis used to be my absolute favorite yarn shop in Madison. Then they got bought by the people who run The Knitting Tree (which was my least favorite as they were always rude and unhelpful). I recently visited Wisconsin to see my family and was super excited to get into Lakeside as I didn't have the chance at Christmas. \n\nI was so so so sad.\n\nThe wall o'Cascade 220 is gone. ANY yarn in the coffeeshop room is gone. And what yarn was there was so sparingly spread out across the shop that it was just pathetic. The remodel job opens the space up a bit, but with an open space, it's even more obvious that the stock is so sadly low and it's nothing at all like the Lakeside of old. I miss sitting with my cheese sandwich and staring at the Cascade wall, plotting new projects. \n\nNo one greeted me. No one asked if they could help. And when I headed for the door (after a few minutes of searching to see if the things I used to know I could get there still existed), no one even blinked to see if they could be of help.\n\nIt's just pathetic now.",0.0,0.9996812343597412
88456,"['sad', 'sad', 'experience', 'last', 'summer', 'summer', '<gpe>', 'hope', 'fluke', 'year', 'ago', 'wall', '<fac>', 'might', 'great', 'couch', 'sale', 'bin', 'would', 'would', 'life', 'againnni', 'picked', 'year', 'ago', 'sale', 'clerk', 'polite', 'certain', 'new', 'yarn', 'wow', 'boat', 'sure', 'empty', 'shop', 'cant', 'imagine', 'reason', 'vast', 'selection', 'needle', 'different', 'yarn', 'hard', 'sad', 'open', 'version', '<org>', 'hellnnits', 'bad', 'store', 'great']","Having had a sad, sad experience last summer I returned to Lakeside this summer after I was back in Wisconsin. I drove their with a hope that it was a fluke when I visited a year ago. That the wall o'Cascade might be back. That the great couches and sales bins would return. That it would have life again!\n\nI was let down. It's even more picked over and empty-seeming than it was a year ago. The sales clerk was very polite and he showed me where certain \""new\"" yarns were. I browsed. I thought \""wow - that boat sure does do well to fill a pathetically empty shop\"" and I left.  I can't imagine a reason to return much. They seem to no longer have the vast selection of needles they used to carry. The different yarns they had that were hard to come by elsewhere are gone. Now it's just a sad, more open, version of The Knitting Tree. Clearly when it changed hands it just went to hell.\n\nIt's really too bad, because this store was once quite great.",0.0,0.9996330738067628
88902,"['friendly', 'place', 'lot', 'helpful', 'staff', 'question', '<org>', 'worker', 'artist', 'knowledgeable', 'needle', 'work', 'supply', 'cross', 'stitch', 'thread', 'fiber', 'fabric', 'paint', 'art', 'supply', 'careful', 'custom', 'meticulous', 'work', 'many', 'loyal', 'customer', 'year']","A very friendly place with lots of helpful staff to answer questions.  Lynn's workers are artists and needleworkers themselves so they are knowledgeable.  They sell needle work supplies (mostly for counted cross stitch) including threads, fibers and fabric, also sell paints and other art supplies, and do very careful custom framing.  Meticulous work and many loyal customers who have come back for years.",1.0,0.9996832609176636
89338,"['<org>', 'great', 'local', 'shop', 'whenever', 'im', 'family', 'little', 'bit', 'middleofnowhere', 'easy', 'shop', 'working', 'outbuilding', 'beautiful', 'sheep', 'farm', 'lot', 'happy', 'wool', 'inside', 'gracious', 'host', 'shop', 'owner', 'unique', 'special', 'order', 'via', 'email', 'shes', 'chat', 'interesting', 'lady', 'shop', 'variety', 'yarn', 'yarn', 'shop', '<gpe>', 'shop', 'worth', 'short', 'drive', 'country']","Susan's is a great local shop that I enjoy visiting whenever I'm back seeing my family. \n\nNestled a little bit in the middle-of-nowhere and yet pretty easy to find, the shop sits happily amongst the working outbuildings of a beautiful sheep farm. Lots of happy wool inside and out!\n\nSusan is a gracious host and shop owner and was brilliant in helping me with a unique special order a while back (all via email). She's always up for a chat and is an interesting lady.  The shop is well-stocked with a variety of yarns that I've not found at other yarn shops in Wisconsin. This shop is definitely worth a short drive to the country!",1.0,0.999805986881256
97986,"['addition', 'gold', 'copper', 'trusty', 'torch', 'tactile', 'obsession', 'yarn', 'happy', 'hooker', 'like', 'stash', 'yarn', 'rival', 'gemstone', 'wirennas', 'previous', 'review', 'crack', 'fix', '<org>', 'jewelry', 'addiction', 'yarn', 'place', '<gpe>', 'void', 'nownnthe', 'fiber', 'factory', 'street', '<org>', 'home', 'heavenly', 'sweet', 'sugar', 'cookie', 'fab', 'lot', 'big', 'impressed', 'yarn', 'selection', 'brand', 'since', '<gpe>', 'nnthe', 'factory', 'thing', 'youre', 'huge', 'store', '4000', 'square', 'foot', 'resist', 'sorrynni', 'poor', 'dayand', 'single', 'skein', 'yarn', 'store', 'ear', 'honey', 'look', 'crack', 'den', 'den', 'yarn', 'storenni', 'gathering', 'woman', 'way', 'much', 'estrogen', 'mennthe', 'price', 'yarn', 'store', 'cost', '<org>', '<org>', 'good', 'variety', 'bamboo', 'yarn', 'soft', 'type', 'find', 'super', 'craft', 'breeze', 'direction', 'website', 'private', 'lot', 'behind', 'store', '<fac>', 'thing', 'gemstone']","I have another addiction...In addition to gemstones, silver, gold, copper and my trusty torch, I have another tactile obsession - it's yarn. I am a happy hooker. I like to crochet. I have this disgusting stash of yarn that rivals my gemstones and wire.\n\nAs you can see in previous reviews, I got my crack fixes at Lonnie's for my jewelry making addiction. I had yet to find a yarn place in Mesa to fill that void. Until now.\n\nThe Fiber Factory is located down the street from Sweet Cakes Cafe (home of the heavenly sweet sugar cookie with fab frosting).\n\nIt's a lot bigger than what I was expecting and I have to say - I was very impressed with their yarn selection. I even saw brands that I hadn't seen since I left the UK! \n\nThe Fiber Factory even sells things if you're into spinning and weaving as well! It's a huge store. It boasts over 4,000 square feet of yaaarn! I couldn't resist.  Sorry.\n\nI dragged along poor hubby the other day...and as I was fiending over every single skein of yarn in the store, he came over and whispered in my ear, \""Honey, look at the crack den in the back!\""\n\nCrack den?! In a yarn store?!\n\nI saw what he meant - the gathering of women who were knitting and crocheting. I loved what I saw, but that was way too much estrogen for me.\n\nThe prices of yarn in the store cost a bit more than say...Joann's or Michael's, but you get a better variety of bamboo yarn (surprisingly soft!) and other types that you just can't find at the super craft stores.\n\nParking's a breeze if you follow the directions from their website as they have a private lot behind the store. No worrying about getting towed off of Main Street.\n\nI know where I will go when I want to fiend over things that are not gemstones.",1.0,0.7128862738609314
97989,"['hand', 'knowledgable', 'staff', 'instructor', 'fiber', 'art', 'store', '<gpe>', 'area', 'breadth', 'depth', 'class', 'offering', 'outstanding', 'lot', 'place', 'learn', 'class', 'past', 'toward', 'mastery', 'finer', 'point', 'craft', 'go', 'crochet', 'navajo', 'loom', 'expert', 'answer', 'question', 'answer', 'local', 'spinner', 'weaver', 'guild', 'number', 'community', 'cause', 'great', 'hour', 'class', 'schedule', 'folk', 'open', 'little', 'late', 'usual', 'part', 'second', 'friday', 'downtown', '<gpe>', 'numerous', 'store', 'model', 'wheel', 'loom', 'person', 'excellent', 'technical', 'discount', 'class', 'yarn', 'available', 'various', 'price', 'point', 'crafter', 'budget', 'excellent', 'selection', 'book', 'magazine', 'pattern', 'needle', 'notion', 'button', 'fiber', 'supply', 'place', 'would', 'anyone', 'fiber', 'art']","Hands down the most knowledgable staff and instructors of any fiber arts store in the Phoenix area.  The breadth and depth of their class offerings is outstanding.  Lots of places offer \""learn to knit\"" classes ...but for those who want to go past that toward mastery of the finer points of the craft, this is your go to place.  You can learn knit, crochet, tatting, knotting, Navajo weaving, loom weaving, dyeing, spinning here.  You can get expert answers to your questions and if they do not know the answers they know where to find them.  They actively support the local spinners and weavers guilds as well as a number of community causes.  They have great hours (including class schedules) for working folks.  They are open a little later than usual to be a part of second Friday artwalks in downtown Mesa.  They have numerous in store models of spinning wheels and weaving looms to try in person and provide excellent technical advice.\n\nStore discounts are offered to those who sign up for classes.  There is yarn available at various price points for crafters on any budget.  Excellent selection of books, magazines, patterns, needles, notions, buttons, spinning fibers and weaving supplies.  This is the place I would heartily recommend to anyone looking to seriously delve into the fiber arts.",1.0,0.9996144771575928
