idx,tokens,text,sentiment,confidence
4432,"['lovehate', 'relationship', 'place', 'live', 'huge', 'pita', 'inside', 'claustrophobic', 'person', 'produce', 'section', 'anxious', 'around', 'itnnsome', 'staff', 'great', 'helpful', 'ive', 'warm', 'smile', 'deli', 'bakery', 'people', 'day', 'beer', 'section', 'guy', 'cider', 'would', 'helpful', 'friendly', 'cashier', 'rudennthe', 'selection', 'great', 'although', 'sale', 'price', 'different', '<org>', 'item', 'new', 'cafe', 'nice', 'beer', 'guy', 'beer', 'section', 'good', '<percent>', 'shopper', 'young', 'woman', 'one', 'selfcheckouts', 'kind', 'without', 'belt', 'people', 'basket', 'handful', 'item', 'entire', 'cart', 'full', 'grocery', 'bag', 'grocery', 'cart', 'grocery', 'whole', 'place', 'punch', 'mindi', 'hate', 'relationship', 'place']","I definitely have a love-hate relationship with this place. If you don't live nearby, it's a huge PITA to get there and get inside. I am not a claustrophobic person, but the produce section is so tightly packed that I get anxious trying to get around it.\n\nSome of the staff are really great and helpful. I've always had a warm smile from the deli and bakery people. The other day I went into their beer section and asked the guy which cider he would recommend and he was incredibly helpful and friendly. The cashiers though...sheesh. Almost always rude.\n\nThe selection is great, although it annoys me that their sales and prices are different than regular Giant Eagle for the same items. The new cafe is really nice, and the beer guy said they will be renovating the beer section to be even better as well.\n\nAbout 80% of the shoppers here are really irritating too. Once I witnessed a young woman go through one of the self-checkouts (the kind without a belt, intended for people with baskets or only a handful of items) with an ENTIRE CART FULL OF GROCERIES and she got really confused and flustered because there was nowhere to put all the bags of groceries she was buying other than back into her cart, which still contained MORE groceries. The whole place makes me want to throat punch people.\n\nI changed my mind...I have a MOSTLY hate relationship with this place.",1.0,0.6455876231193542
42882,"['sorta', 'lovehate', 'relationship', 'place', 'office', 'building', 'coffee', 'strong', '<product>', 'good', 'soup', 'week', 'caesar', 'salad', 'delish', 'egg', 'salad', 'awesome', 'bunch', 'weird', 'crap', 'ewwww', 'ultimate', 'favorite', '<product>', 'good', 'strawberry', 'one', 'cream', 'okay', 'two', 'constant', 'complaint', 'joint', 'price', 'steep', 'ridiculous', 'enough', 'people', 'number', 'big', 'complaint', 'two', 'girl', 'quiet', 'dumb', 'bottom', 'barrel', 'couldnt', 'anything', 'good', 'worthless', '<org>', 'student', 'coffee', 'house', 'rocket', 'science', 'around', 'like', 'clue', 'like', 'one', 'thing', 'time', 'much', 'like', 'one', 'croissant', 'good', 'owner', 'daily', 'super', 'nice', 'good', 'help']","So, I sorta have a love-hate relationship with this place. It is in my office building so I come here quite frequently. Their coffee (while not as strong) as Sbux is really good. I get their soups atleast once a week. Caesar salads are totally delish. Egg salad is awesome because they dont put a bunch of weird crap in it (pickles ewwww). My ultimate favorite are their Italian Soda's. I love them. Seriously, so good. Have a Strawberry one with cream. Okay, now I have two constant - never changing complaints about this joint. The prices are slightly steep, not ridiculous, but it is enough that people comment about it. Number 2, which really is my bigger complaint of the two, the girls they hire are quiet possibly dumbest bottom of the barrel, couldn't find anything better, worthless ASU students. I get it, it's a coffee house, not rocket science, but they are always standing around like they don't have a clue, and it seems like each of them can only be tasked with doing one thing at a time, or it is just too much. Like one can make this, the other can get croissants (which oooooo are so good) The owners (who work in there daily) are super nice. They just really need to find some better help.",1.0,0.9341004490852356
65991,"['oh', '<org>', 'lovehate', 'relationshipnni', 'guess', 'list', 'feel', 'way', 'two', '<person>', 'bee', 'knee', 'fool', 'tip', '<person>', 'price', '<money>', 'vodka', 'evernthe', 'hot', 'dog', 'stand', 'weekend', 'charge', 'refill', 'soda', 'two', 'pool', 'table', 'separate', 'beer', 'pong', 'popcorn', 'super', 'duper', 'layout', 'kind', 'poopy', 'lack', 'good', 'super', 'loud', 'timesnthe', 'bathroom', 'line', 'cheap', 'vodka', 'cran', 'line', 'place', 'shady', 'part', 'town', '<org>', 'good', 'time', 'chill', 'local', 'low', 'price', 'friendly', 'bartender', 'diversity', 'patronage', 'one', 'favorite', 'spot']","Oh, Dino's. We are in love-hate relationship.\n\nI guess I will make a list as to why I feel this way. I'll divvy it up into two sections:\n\nLOVE:\nKaraoke with Danny G Thurs-Saturday is a blast!\nDanny G is the bee's knees. (I pity the fool that doesn't tip Danny G.)\nDrink prices are amazing. ($3 for a vodka cran!)\nNo cover, ever!\nThe hot dog stand on the weekends is delicious!\nNo charge for refills on sodas. (Yay, designated drivers!)\nThere are two pool tables and separate beer pong table.\nFree popcorn at the bar!\n\nHATE:\nIt gets crowded, quickly.\nIt's super, duper smoky.\nThe layout is kind of poopy (for lack of a better word).\nIt's super loud at times.\nThe bathroom line can get long. After a few cheap vodka crans it can hurt waiting in line for a while. \nIt's hard to move around in the place when it's packed.\nIt's in a shady part of town. (The 'hood!)\nSometimes it takes forever to sing.\n\nOverall, I know that Dino's is a good time. It's completely chill and relaxed. It's a locals joint. The low prices, friendly bartenders and the diversity of the patronages makes Dino's one of my favorite spots.",1.0,0.972762405872345
102810,"['love', 'hate', 'relationship', 'placennwhy', '<org>', 'unique', 'romantic', 'great', 'wine', 'selection', 'music', 'night', 'week', 'enough', 'chocolate', 'fondu', 'nnwhy', '<org>', 'nservice', 'crapshoot', 'time', 'server', 'bartender', 'care', 'struggle', 'time', 'attitude', 'attention', 'staffnnall', 'like', 'friend', 'warn', 'people', 'service']","I have a love hate relationship with this place...\n\nWhy I love Kaz bar:  \nAtmosphere is so unique and romantic, great wine selections, live music almost every night of the week and I can't get enough of the chocolate fondu ;)\n\nWhy I hate Kaz bar: \nService is always a crapshoot; most of the time the servers and bartenders act too stuck up to take care of you so I struggle with that at times.  I hate that attitude and sometimes just walk out after fighting for some attention from the staff\n\nAll and all I do like coming here and do tell friends about it, but warn people about the service.",0.0,0.9958893656730652
123957,"['love', 'hate', 'relationship', '<org>', 'food', 'ive', 'qualm', 'food', 'service', 'hand', 'spectacular', 'horrible', 'consistent', '<org>', 'location', '<person>', 'like', '<product>', '<org>', 'local', '<org>', 'since', 'across', 'town', 'month', 'ive', 'busy', '<org>', 'green', 'valley', 'location', 'quieter', 'due', 'design', 'service', 'consistent', 'food', 'good', '<org>', 'feel', 'like', 'one', 'kind', 'pizza', 'joint', 'mini', 'chain', 'joint', 'nthe', 'pizza', 'pricey', 'worth', 'regular', 'order', 'small', 'south', 'side', '<gpe>', 'style', 'cheese', 'side', 'salad', 'two', 'people', 'great', 'ranch', 'two', 'nuclear', 'fry', 'good', 'level', 'spice', 'best', 'pizza', 'ive', 'spot']","I have a love/hate relationship with Metro Pizza. I love their food, I've never had any qualms about recommending their food. Service on the other hand has been either spectacular or horrible. That being said, this is the most consistent of the Metro Pizza locations, and as Blair mentioned, its like going to the Max from Saved By the Bell. This has become our local Metro since moving across town, and we go once or twice a month. I've noticed it is never as busy as the E. Tropicana or Green Valley locations, its quieter due to its design, and the service is more consistent. The food is just as good as the other Metro's but the feel is like you are in a one of a kind pizza joint, not a mini chain pizza joint. \nThe pizza is pricey, but its worth it. Our regular order is a small South Side (Chicago style cheese), with a side salad (massive - more than enough for two people with great ranch dressing)...if their are more than two of us, we usually add the nuclear fries, which have a good level of spice to them. \nMetro isn't the best pizza I've had, but it always hits the spot.",1.0,0.9986796975135804
146213,"['ive', 'long', 'standing', 'love', 'hate', 'relationship', '<org>', 'since', 'im', 'hoarder', 'profit', 'non', 'profit', 'lot', 'ball', 'inventory', 'free', 'lot', 'thing', '<org>', 'retail', 'price', 'review', 'eastern', 'location', 'wherever', '<org>', 'office', 'ridiculous', 'pile', 'thing', 'donation', 'way', 'much', 'truck', 'preferred', 'online', 'form', 'home', 'pick', 'wednesday', 'didnt', 'anything', 'week', 'number', 'donation', 'ridiculous', 'person', 'form', 'ups', 'zipcode', 'sunday', 'hour', 'timeframe', 'home', 'anything', 'idiot', 'thing', 'past', 'donation', 'nnthey', 'name', 'charity', 'ups', 'couple', 'sure', 'dont', '<org>', 'awesome', 'quick', 'prompt']","I've had a long standing love/hate relationship with goodwill - love it since I'm a hoarder, but its a for profit \""non profit\"" that has a lot of balls to charge what they do for inventory they received free. They sell a lot of things from target and actually charge more than retail price, which is ridiculous.\n\nBut it is what it is, and this review isn't specifically about the eastern location, but wherever goodwill of southern nv office is. I was moving so had a ridiculous pile of things for donation - way too much to drop off w out a truck. Submitted their \""preferred\"" online form for a home pick up on a Wednesday. Didn't hear anything for a week, called the number listed for donations and it was ridiculous. The person said she didnt even have my form. Said they did pick ups for my zipcode only on Sundays. They will give you a few hours timeframe and you HAVE to be home or they wont take anything. I can only assume because some idiot has taken things in the past that weren't out for donation. \n\nThey gave me the names of some other charities that supposedly do pick ups (couple of which I know for sure don't). I went with salvation army and they were awesome - quick, prompt and you can just leave it out for them.",0.0,0.9990071654319764
150380,"['ive', 'decade', 'long', 'love', 'hate', 'relationship', '<org>', 'hate', 'part', 'towards', 'rule', 'rule', 'like', 'entire', 'party', 'must', 'youre', 'share', 'food', '<money>', 'charge', 'etc', 'etc', 'rule', 'sure', 'ill', 'stick', 'love', 'part', 'relationship', '<org>', 'youre', '<gpe>', '<org>', '<org>', 'business', 'great', 'place', 'long', 'lunch', 'youre', 'local', 'business', 'person', '<org>', 'place', 'treat', 'unless', 'youre', 'large', 'lunch', '1520', 'lunch', 'youd', 'regularnni', 'something', 'new', 'menu', 'today', 'beet', 'slider', 'go', 'choice', 'beet', 'fan', 'like', 'mini', 'sandwich', 'beet', 'feta', 'red', 'onion', 'spinach', 'darn', 'good', 'cup', 'delicious', 'onion', 'soup', 'along', 'iced', 'tea', 'dont', 'destination']","I've had a decade (or more) long love and hate relationship with the Union Grill.  The \""hate\"" part was always directed towards their \""rules\"".  Rules like, 'your entire party must be here before you're seated', and 'if you share food their is a dollar up charge' ...etc., etc.  While I haven't been affected by these rules lately, and I'm not even sure if they still exist, I'll stick to the \""love\"" part of my relationship with Union Grill.\n\nIf you're in Oakland visiting the Carnegie Museums, or Pitt, CMU, or on business, this is a great place to have a long lunch.  If you're a local business person, the Union Grill is more of a place to go occasionally as a treat to yourself.  Unless you're accustomed to eating large lunches and dropping $15-$20 for lunch, than it's not somewhere you'd become a regular.\n\nI tried something new off the menu today, roasted beet sliders.  Probably not a go to choice for most, but I am a beet fan, and I also like mini sized sandwiches, so score for me!  The beets were topped with feta, red onions, and spinach and were pretty darn good.  I also had a cup of delicious onion soup.  This, along with an iced tea, came to $16.  That is why I don't make this my, I-forgot-to-pack-my-lunch-and-need-to-eat-out destination.",1.0,0.9955143332481384
150500,"['love', 'hate', 'relationship', '<person>', 'time', 'home', 'parent', '<gpe>', 'dad', 'buffet', 'like', 'good', 'idea', 'time', 'king', 'seafood', 'buffet', 'cheap', 'imitation', 'sure', 'oyster', 'snow', 'crab', 'leg', 'clam', 'butthe', 'quality', 'oyster', 'touch', 'ten', 'foot', 'pole', 'slimy', 'sushi', 'like', 'cant', 'raw', 'fish', 'hot', 'food', 'generic', 'americanchinese', 'sesame', 'chicken', 'kinda', 'food', 'saving', 'grace', 'crab', 'leg', 'decent', 'fresh', 'pecking', 'duck', 'spit', 'white', 'bun', 'cucumber', 'housing', 'scallion', 'noodle', 'soup', 'order', 'like', 'spicy', 'place', 'tho', 'wait', 'weekend', 'crab', 'leg', 'im', 'way', 'steam', 'table', 'grub']","I have a love hate relationship with Tin Tin. Every time I come home to visit my parents in Charlotte, they wanna come here. My dad loves his buffets so I always get suckered into it. It always seem like a good idea at the time but I always leave wishing I never came!\n\nFor those of you that have been to Minado(the king of all seafood buffets) this is a cheap imitation.  Sure they have oysters and snow crab legs and clams and sushi, butthe quality is not the same. The oysters I wouldnt touch with a ten foot pole because it looks slimy and yucky. The sushi/sashimi all look like it was defrosted and I can't get myself to eat thawed out raw fish. I also skip all the hot food because its all generic american-chinese sesame chicken kinda food. The only saving graces are the crab legs which are decent and fresh, simply boiled. The pecking duck which they carve for you on the spit and put on a white bun with cucumber, housing and scallions. And the noodle soups they make to order. (I like the spicy broth)\n\nPeople seem to love this place tho because there is usually a wait in weekends. You also have to be hyperagressive with getting the crab legs. But I'm not down with elbowing my way to the steam table to get my grub on.",0.0,0.9919071197509766
152000,"['love', 'hate', 'relationship', 'one', 'best', 'white', 'mocha', 'town', 'art', 'open', '10pm', 'baked', 'good', 'big', 'chair', 'innni', 'hate', 'bipolar', 'attitude', 'place', 'employee', 'sweet', 'friendly', 'time', 'awful', 'wont', 'make', 'eye', 'contact', 'act', 'like', 'cool', 'despite', 'fact', 'three', 'time', 'week', 'spending', '<money>', 'tiny', 'drink', 'three', 'bad', 'experience', 'person', 'behind', 'counter', 'week', 'month', 'time', 'morning', 'extended', 'absence', 'chick', 'behind', 'counter', 'wonderful', 'please', '<person>', 'pretentiousness', 'good']","I have a love/hate relationship with Lux.\n\nThey have one of the best white mocha's in town. I appreciate the art. I appreciate that they are open until 10pm. I appreciate their baked goods. I appreciate the big chairs to loaf around in.\n\nI HATE the bipolar attitude of the place. Sometimes the employees are sweet and friendly. Other times they are awful. Won't make eye contact. Act like you are not nearly cool enough to acknowledge despite the fact that you've been there three times this week. I hate spending over $4 for a tiny drink that will be gone in three sips.\n\nEvery bad experience with a person behind the counter keeps me away for weeks or even months at a time. I went back this morning after an extended absence, and chick behind the counter was wonderful. Please, Lux, loose the pretentiousness for good!",1.0,0.7570194005966187
152449,"['love', 'hate', 'relationship', '<org>', 'chicken', 'enchilada', 'rice', 'bean', 'chicken', 'fajita', 'soft', 'taco', 'good', 'chile', 'relleno', 'thing', 'last', 'night', 'gooey', 'cheesy', 'goodness', 'couple', 'margs', 'one', 'toothache', 'non', 'whim', '<person>', 'mexican', 'pizza', 'fajita', 'ground', 'beef', 'good', 'good', 'impressed', 'thing', 'great', 'pizza', 'unexpected', 'metal', 'server', 'slicer', 'pizza', 'behind', 'rivet', 'odd', 'bad', 'taste', 'mouth', 'pizza', 'wasnt', 'bill', 'mind']","I have a love/hate relationship with Tee Pee. I love their chicken enchiladas, rice, beans and salsa.  The chicken fajita soft taco's that JD gets always look good too. But once I was seriously disappointed by the balloon-boy looking chile relleno thing. Last night we went expecting gooey cheesy goodness and a couple of margs and one of us left with a toothache. \nOn a whim, JD ordered a mexican pizza with fajita chicken instead of ground beef. It came and looked so good I had to taste it. It tasted good too. I was impressed and things were looking great until Ccc-rack! The pizza had some unexpected metal in it. We told our server who later explained to us that the slicer used to cut the pizza had broken and left behind the rivet that JD tried to eat (?) That just seemed odd to us, and we both left with a bad taste in our mouths. The pizza wasn't on the bill, but it is definitely still on our minds.",1.0,0.9944950938224792
