idx,tokens,text,sentiment,confidence
998,"['<org>', 'interesting', 'fun', 'informative', 'short', 'film', 'screening', 'room', 'docent', 'friendly', 'helpful', 'people', 'worth', 'amazing', 'part', 'free', 'frick', 'art', 'museum', 'great', 'anything', 'note', '<person>', 'way', 'money', 'taste', 'money', 'cant', 'buy', '<person>', 'entire', 'art', 'collection', '<org>', '<gpe>', '<org>', 'everything', '<person>', 'many', 'piece', '<org>', 'good', 'reason', 'course', 'frick', 'art', 'collection', '<org>', 'castoffs', 'many', 'portrait', 'insignificant', 'nobility', 'french', 'court', 'painter', 'little', 'talent', 'bec', 'art', 'old', 'expensive', 'doesnt', 'good', 'good', 'thing', 'museum', 'free']","The Frick Car and Carriage Museum is interesting and fun. They play very informative short films in a screening room and the docents there are very friendly, helpful people. The Car and Carriage Museum is very well worth going to. And the amazing part is that is free. \n\nThe Frick Art Museum is not really that interesting or great. There is hardly anything of note. As far as I can see, Helen Frick had way more money than taste and money can't buy you taste. When J.P. Morgan died, he donated his entire art collection to the Met in New York. However the Met did not want everything. Helen Frick bought many pieces that the Met had already passed on, with good reason. Of course not all of the Frick Art collection consists of the Met's castoffs. There many portraits of insignificant nobility done by French court painters who had little talent. Just bec. art is old or expensive, doesn't mean it's really any good. It's a good thing this museum is free.",1.0,0.9875752329826356
999,"['mother', 'day', 'mom', 'motherinlaw', 'aunt', 'cousin', 'girls', 'day', 'gift', 'menfolk', 'home', '<work_of_art>', 'exquisite', 'dont', 'wrongi', 'good', 'ballgame', 'hotdog', 'like', 'everyone', 'gotta', 'stuff', 'like', 'nnwe', 'tour', 'mansion', '<org>', 'current', 'exhibit', '<work_of_art>', '1806', '<person>', 'significant', 'painting', 'french', 'artist', '<person>', 'lot', '<fac>', 'butt', 'pittsburghers', 'place']","I was here on Mother's Day with my Mom, my mother-in-law, my aunt, and my cousin.  This was a \""girl's day out\"", a gift to ourselves (we left the menfolk at home!).  Afternoon Tea was absolutely exquisite.  Don't get me wrong--I love a good ballgame and hotdog just like everyone else.  But sometimes I gotta do \""chick stuff\"" like this too!  \n\nWe took the tour of the mansion and the Frick Art Museum.  Current exhibits include The Road to Impressionism: Barbizon Landscapes from the Walters Art Museum and 1806, Jena, a significant late-nineteenth-century painting by French artist Jean-Louis-Ernest Meissonier.  \n\nThere is a lot to see and do at the Frick.  Get off your butts Pittsburghers and enjoy this place!",1.0,0.9996223449707032
1163,"['may', 'day', 'nnits', 'gallery', 'small', 'others', 'small', 'museum', 'hidden', 'treasure', 'one', 'whole', 'gallery', 'glass', 'like', 'bong', 'shop', '<fac>', 'sf', 'nnit', 'fact', 'docent', 'painting', 'watchtower', 'student', 'watchtower', '<fac>', 'place', 'lot', 'jew', 'concentration', 'camp', 'large', 'class', 'could', 'middle', 'schoolers', 'like', 'bad', 'breakfast', 'jointoh', 'place', 'fry', 'top', 'description', 'piece', 'watchtower', 'reminiscent', 'throughout', 'east', '<gpe>', '<person>', 'rule', 'ie', 'sum', 'docent', 'reflection', 'institution', 'one', '<org>', 'youre', 'racist', 'people', 'tour', 'least', 'sure', 'fact']","How to put this gently?\n\nWhile I may go back to Pittsburgh some day, I will never return to the Carnegie Museum of Art. \n\nIt's not that I mind that its gallery seemed small compared to others I have viewed (sometimes small museums have some hidden treasures) or that one whole gallery was blown glass and I felt like I was at a bong shop on haight st. in sf. \n\nIt comes down to the fact that a docent, while trying to explain a painting with a watchtower in it, told the students it was a watchtower \""from Auschwitz, a place where they basically fried a lot of Jews\"".  Seriously? That's how she chose to describe concentration camps to a large class of what I could only guess were middle schoolers? It sounded like she described a bad breakfast joint...\""oh that place? they basically just fry eggs\"".\n\nOn top of all that, the description of the piece stated the watchtower was reminiscent of those that were spread throughout East and West Germany during Hitler's rule (i.e. not those in Auschwitz).\n\nIn sum, docents are a reflection of the institution in which they volunteer, and this one sucked. So, Carnegie Museums of Pittsburgh, if you're going to hire racist people to lead your tours, at least make sure they have their facts straight (or can read).",0.0,0.9995335340499878
1164,"['art', 'natural', 'history', 'museum', 'last', 'weekend', 'large', 'dinosaur', 'exhibit', 'refurbishment', 'rest', 'museum', 'large', 'taxidermy', 'exhibit', 'thingnnin', 'addition', 'art', 'museum', 'although', 'nice', 'major', 'impressionist', 'collection', 'rep', '<gpe>', 'museum', 'one', 'bit', 'disappointment', 'major', 'thumb', 'museum', 'notifying', 'visitor', 'time', 'statue', 'room', 'private', 'function', 'day']","I visited both the art and natural history museums last weekend. I majorly bummed that the large dinosaur exhibit was under refurbishment. Most of the rest of the museum is a large taxidermy exhibit - not my thing.\n\nIn addition, the art museum, although nice, did not live up to the \""major impressionist collection\"" rep it has. Maybe I'm just spoiled with Philly museums, but this one was a bit of a disappointment. Major thumbs down to the museum for not notifying visitors ahead of time that the statue room was shut down for a private function during the day.",0.0,0.9993295669555664
1166,"['boy', 'day', 'morning', 'sisterinlaw', '18month', 'nephew', '<org>', 'dinosaur', 'exhibit', 'course', 'highlight', 'bird', 'collection', 'disappointed', 'botany', 'display', 'one', 'smallish', 'room', 'display', 'card', 'certain', 'number', 'artifact', 'display', 'explanation', 'information', 'someone', 'museum', 'hasnt', 'yetnnin', 'term', 'natural', 'history', 'museum', 'others', '<org>', 'chicagonnwe', 'afternoon', 'art', 'side', 'couple', 'modern', 'art', 'display', 'one', 'film', 'migration', 'modern', 'art', 'room', 'art', 'venetian', 'blind', 'various', 'type', 'light', 'bulb', 'last', 'hour', 'time', 'upstairs', 'ancient', 'egypt', 'exhibit', 'corporate', 'event', 'afternoon', 'scavenger', 'hunt', 'childrens', 'field', 'trip', 'scavenger', 'hunt', 'imagine', 'whole', 'herd', 'businessmen', 'woman', 'scavenger', 'hunt', 'indoor', 'voice', 'museum', 'quite', 'pleasant', 'worth', 'student', 'price', '<money>']","The boy and I spent most of a day here.  In the morning, we and his sister-in-law and 18-month nephew went through the Natural History museum.  The dinosaur exhibit was, of course, the highlight.  I was also impressed by the bird collection.  We were both a little disappointed at the botany display, which was only one smallish room.  I noticed that in a few of the displays, cards indicated that a certain number of artifacts were supposed to be on display, but some had been removed with no explanation or updating to the information.  Or maybe someone stole them and the museum hasn't noticed yet!!\n\nIn terms of natural history museums, I think we have been spoiled for all others by the Field Museum in Chicago.\n\nWe spent the afternoon on the art side, and only managed to get through a couple of the modern art displays before becoming overwhelmed.  There was one film about migration in the modern art room which we both really enjoyed.  I found the art involving the venetian blinds and various types of light bulbs to be fascinating.  We spent the last hour of our time upstairs in the Ancient Egypt exhibit.  Unfortunately, there seemed to be a corporate event happening that afternoon which involved a scavenger hunt; if you think that children's field trips and scavenger hunts are annoying, imagine a whole herd of businessmen and women on a scavenger hunt, and not using their indoor voices, either.\n\nOther than that, the museums were both quite pleasant and not too crowded.  Well worth the student price of $11.",1.0,0.9742237329483032
1167,"['museum', '<org>', 'group', '<gpe>', 'ill', '<org>', 'art', 'museum', 'review', 'separate', 'review', '<org>', 'lowdown', '<money>', 'admission', '<org>', 'worth', 'money', 'hour', 'sidesnnthe', 'natural', 'history', 'museum', 'dinosaur', 'lover', 'fossil', 'awesome', 'one', 'huge', 'rock', 'face', 'great', 'collection', 'good', 'place', 'familiesnnthe', 'art', 'museum', 'great', 'item', '<work_of_art>', 'people', 'chariot', 'aurora', 'installation', '32', 'panel', 'wall', 'luxury', '<product>', 'plenty', 'gem', 'modern', 'collection', 'besides', '<person>', 'john', 'singer', 'sargent', '<person>', 'nnalso', 'impressive', '<fac>', '<fac>', 'transform', 'place', 'time', 'nni', 'time', 'spent', 'would', 'recommended']","There are actually 4 museums in the Carnegie Museum group in Pittsburgh. I'll review the Natural History and Art Museums in this review (separate review for the Warhol forthcoming.)\n\nThe low-down - for $15 you get admission to both the Natural History Museum and the Art Museum. It is well worth the money as you can spend hours on both sides.\n\nThe Natural History Museum is a dinosaur lover heaven. The fossils are seriously awesome, especially the one that you see when you walk in (that is still in the huge rock face.)  Just a great collection and definitely a good place for families.\n\nThe art museum has some great items in it - the Monet probably stands out for most people. I loved the \""Chariot of Aurora\"" installation - a 32 panel wall that once graced the luxury cruiseliner Normandie. There were plenty of gems in the modern collection besides the Monet - loved the John Singer Sargent and the Bourgerou. \n\nAlso impressive was the Hall of Architecture and the Hall of Sculpture. These transform you into another place and time while you are there. \n\nI thoroughly enjoyed the time I spent here and would not hesitate to come here again. Highly recommended.",1.0,0.9998329877853394
1168,"['im', '<gpe>', 'decent', 'art', 'museum', 'nothing', 'awesomennthe', 'carnegie', 'museum', 'house', 'two', 'nice', 'museum', 'natural', 'history', 'art', '<org>', 'impressive', 'cool', 'knowing', 'specimen', 'museum', 'loan', 'hoitytoity', '<gpe>', 'museum', 'huge', 'like', '<org>', 'cool', 'real', 'dinosaur', 'bone', 'accompaniment', '<work_of_art>', 'mr', 'dna', 'art', 'section', 'impressive', '<org>', 'museum', 'nice', 'little', 'confused', 'around', 'museum', 'chronological', 'order', 'cool', 'less', 'cool', 'modern', 'art', 'cool', '<org>', 'day', 'fill', 'stuff', 'bit', 'impressionism', 'scientific', 'fact', 'woman', 'lovennthis', 'great', 'way', 'long', 'afternoon', '<gpe>', 'afterwards']","I'm from Detroit. We have a decent art museum, but nothing this awesome.\n\nThe Carnegie Museum houses two very nice museums. Natural History and Art. The Natural History Museum is very impressive and it's cool knowing that all the specimens belong to the museum and they aren't on loan from some hoity-toity New York museum. It's not huge like the Smithsonian, but it's certainly cool seeing real dinosaur bones. My accompaniment had to stifle all my Jurassic Park \""Mr. DNA\"" references.\n\nThe art section is also quite impressive. I personally still prefer my Detroit Institute of Art, but this museum is still nice. I got a little confused about how to walk around. I prefer my museums in chronological order, not cool to less cool, which is what this seems to be. The modern art is very cool, but after being at the Warhol the day before, I had my fill of high-concept stuff. There's quite a bit of Impressionism, which by scientific fact all women love.\n\nThis is great way to spend a long afternoon and there's plenty to do in Oakland afterwards.",1.0,0.999170184135437
1169,"['incredible', 'way', 'afternoon', 'family', 'museum', 'since', 'family', 'membership', 'hour', 'two', 'time', 'different', 'area', 'complex', '<gpe>', 'time', 'daughter', 'dinosaur', 'shes', 'art', 'collection', 'favorite', 'part', '<fac>', 'many', 'incredible', 'cast', 'facade', 'sculpture', 'fact', 'cast', 'venus', 'de', 'milo', '<person>', 'unbelieveable', 'dont', 'casting', 'timeless', 'work', 'art', 'dont', 'basement', 'kid', 'room', 'full', 'handson', 'activity', 'young', 'onesnnwe', 'membership', 'current', 'year', 'timeless']","Totally incredible way to spend an afternoon with my family - these museums have it all! Since we have a family membership (which I highly recommend), we typically pop in for an hour or two at a time, focusing on different areas of the complex in Oakland every time we go. Our daughter seems to enjoy the dinosaurs the most, but she's also intrigued by the art collection! My favorite part is the Hall of Architecture, filled with many incredible casts of facades and sculptures. Just the fact that they have casts of the Venus de Milo and Nike of Samothrace is unbelieveable - I don't think that casting of these timeless works of art is even allowed anymore. Don't miss out on the basement kid's room, because it's full of hands-on activities for the young ones.\n\nWe will definitely keep our membership current as the years go on - it's timeless, and always fun!",1.0,0.999638557434082
1253,"['<gpe>', '<gpe>', 'cosi', 'membership', '<gpe>', 'usable', '<org>', '<org>', 'childrens', 'museum', 'science', '<gpe>', 'nnmy', 'son', 'place', 'art', 'room', 'super', 'creative', 'fact', 'apron', 'paint', 'clay', 'cup', 'silk', 'paper', 'cut', 'workshop', 'space', 'lil', 'motor', 'tough', 'art', 'exhibit', 'neat', 'downside', 'exhibit', 'try', 'kid', 'opening', 'day', '<product>', 'final', 'week', 'prop', 'kid', 'bite', 'mark', '<product>', 'bone']","I moved from Columbus, OH to Pittsburgh and was elated to find out that my COSI membership in Columbus was still usable at the Children's Museum. While C-bus's children's museum is mainly about science, Pittsburgh's has art and what not going on. \n\nMy son loves this place and has finally discovered the art room. He's not super creative but he likes the fact that he can pop on an apron and paint. He even threw a clay cup and silk screened some paper cut outs.\n\nThey have other workshop space where you can sew or build lil motors. The changing tough art exhibits are neat too. \n\nOn the downside, if an exhibit opens try to see it early. Simply because kids tear shit up. We went on the opening day of Clifford and by the final week props were missing and there were kid bite marks on Clifford's bones o.0 .",1.0,0.9612203240394592
2821,"['gallery', 'right', '<fac>', 'least', 'case', 'station', 'least', 'time', 'day', 'college', 'day', 'gallery', 'last', 'year', 'ive', 'time', 'year', 'crawl', 'view', 'towards', 'art', 'place', 'showcase', 'unconventional', 'art', 'time', 'entire', 'floor', 'one', 'major', 'art', 'piecennthis', 'stop', 'art', 'lover']","The gallery is right above the Wood Street T/Bus Station and can easily be missed, well at least that was the case for me. Having gone through that station at least few times a day during my college days - I never once realize there was a gallery above the station.\n\nSince last year's gallery crawl - I've gone there few times including during this year's gallery crawl. Depending on your view towards art - this place can be pretty interesting with their showcase of some unconventional art piece. Most of the time - the entire floor consists of one major art piece.\n\nThis is definitely a stop for any art lovers.",1.0,0.9936994314193726
